Subject,SessionNumber,BlockNumber,isRepetition,isNewRepetition,isSwapped,ContextID,ContextBackground,ContextColor,BlockLevelAccuracy,SwappedErrorCorrection,isColorSame,isBackgroundSame,InitialBlockNumber
Jotun,30,6,0,0,1,010_021_028_001_1_filtered_42,010_021_028_001_1_filtered,42,0.666666666666667,-0.5,NaN,NaN,NaN
Jotun,30,7,0,0,0,009_065_060_002_1_filtered_210,009_065_060_002_1_filtered,210,0.6,NaN,0,0,NaN
Jotun,30,8,0,0,1,010_028_028_002_2_filtered_42,010_028_028_002_2_filtered,42,0.857142857142857,-0.25,0,0,NaN
Jotun,30,9,0,0,0,009_023_068_001_2_filtered_126,009_023_068_001_2_filtered,126,0.933333333333333,NaN,1,0,NaN
Jotun,30,10,0,0,1,010_018_019_001_4_filtered_0,010_018_019_001_4_filtered,0,1,-0.75,1,1,NaN
Jotun,30,11,0,0,0,009_022_042_002_2_filtered_0,009_022_042_002_2_filtered,0,1,NaN,1,1,NaN
Jotun,30,12,0,0,1,010_025_019_001_1_filtered_84,010_025_019_001_1_filtered,84,1,0,0,0,NaN
Jotun,30,13,1,0,0,009_019_055_001_4_filtered_84,009_019_055_001_4_filtered,84,0.866666666666667,NaN,NaN,NaN,7
Jotun,30,14,1,0,1,010_018_024_002_1_filtered_126,010_018_024_002_1_filtered,126,0.866666666666667,0,NaN,NaN,8
Jotun,30,15,1,0,0,009_047_068_001_1_filtered_126,009_047_068_001_1_filtered,126,1,NaN,NaN,NaN,9
Jotun,30,16,1,0,1,010_018_019_001_4_filtered_0,010_018_019_001_4_filtered,0,0.928571428571429,0.166666666666667,NaN,NaN,10
Jotun,30,17,1,1,0,009_019_068_002_3_filtered_84,009_019_068_002_3_filtered,84,0.933333333333333,NaN,NaN,NaN,NaN
Jotun,30,18,1,1,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,0.866666666666667,0,NaN,NaN,NaN
Jotun,30,19,1,1,0,009_047_068_002_2_filtered_210,009_047_068_002_2_filtered,210,0.666666666666667,NaN,NaN,NaN,NaN
Jotun,30,20,1,1,1,010_005_028_001_2_filtered_210,010_005_028_001_2_filtered,210,0.933333333333333,0.333333333333333,NaN,NaN,NaN
Jotun,30,21,1,0,0,009_023_068_001_1_filtered_210,009_023_068_001_1_filtered,210,0.928571428571429,NaN,NaN,NaN,3
Jotun,30,22,1,0,1,010_018_028_001_1_filtered_84,010_018_028_001_1_filtered,84,0.923076923076923,0,NaN,NaN,4
Jotun,30,23,1,0,0,009_022_042_002_2_filtered_0,009_022_042_002_2_filtered,0,1,NaN,NaN,NaN,11
Jotun,30,24,1,0,1,010_025_019_001_3_filtered_168,010_025_019_001_3_filtered,168,0.933333333333333,0.5,NaN,NaN,12
Jotun,30,25,1,0,0,009_065_042_001_2_filtered_126,009_065_042_001_2_filtered,126,0.933333333333333,NaN,NaN,NaN,1
Jotun,30,26,1,0,1,010_018_028_002_4_filtered_0,010_018_028_002_4_filtered,0,1,-0.2,NaN,NaN,2
Jotun,31,1,0,0,0,009_042_060_001_4_filtered_0,009_042_060_001_4_filtered,0,0.333333333333333,NaN,NaN,NaN,NaN
Jotun,31,2,0,0,1,010_025_019_001_2_filtered_126,010_025_019_001_2_filtered,126,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,31,3,0,0,0,009_022_068_001_4_filtered_126,009_022_068_001_4_filtered,126,0.666666666666667,NaN,0,0,NaN
Jotun,31,4,0,0,1,010_018_019_001_1_filtered_168,010_018_019_001_1_filtered,168,0.8,-0.5,1,1,NaN
Jotun,31,5,0,0,0,009_022_068_001_1_filtered_0,009_022_068_001_1_filtered,0,0.866666666666667,NaN,1,1,NaN
Jotun,31,6,0,0,1,010_025_022_001_4_filtered_84,010_025_022_001_4_filtered,84,0.933333333333333,0.5,1,1,NaN
Jotun,31,7,0,0,0,009_065_055_001_3_filtered_42,009_065_055_001_3_filtered,42,0.866666666666667,NaN,0,0,NaN
Jotun,31,8,0,0,1,010_018_028_002_3_filtered_126,010_018_028_002_3_filtered,126,0.866666666666667,1,0,0,NaN
Jotun,31,9,0,0,0,009_047_068_001_4_filtered_42,009_047_068_001_4_filtered,42,0.733333333333333,NaN,0,0,NaN
Jotun,31,10,0,0,1,010_005_028_001_1_filtered_126,010_005_028_001_1_filtered,126,0.866666666666667,0.2,0,0,NaN
Jotun,31,11,0,0,0,009_022_055_001_1_filtered_84,009_022_055_001_1_filtered,84,0.8,NaN,0,0,NaN
Jotun,31,12,0,0,1,010_028_022_001_4_filtered_84,010_028_022_001_4_filtered,84,1,-0.75,1,1,NaN
Jotun,31,13,1,0,0,009_023_060_002_3_filtered_210,009_023_060_002_3_filtered,210,0.933333333333333,NaN,NaN,NaN,3
Jotun,31,14,1,0,1,010_018_019_001_1_filtered_168,010_018_019_001_1_filtered,168,0.933333333333333,0,NaN,NaN,4
Jotun,31,15,1,0,0,009_022_042_001_2_filtered_0,009_022_042_001_2_filtered,0,0.8,NaN,NaN,NaN,9
Jotun,31,16,1,0,1,010_018_024_001_1_filtered_0,010_018_024_001_1_filtered,0,0.933333333333333,0,NaN,NaN,10
Jotun,31,17,1,1,0,009_047_068_002_2_filtered_84,009_047_068_002_2_filtered,84,0.8,NaN,NaN,NaN,NaN
Jotun,31,18,1,1,1,010_025_022_001_3_filtered_168,010_025_022_001_3_filtered,168,1,1,NaN,NaN,NaN
Jotun,31,19,1,0,0,009_022_068_001_1_filtered_0,009_022_068_001_1_filtered,0,1,NaN,NaN,NaN,5
Jotun,31,20,1,0,1,010_025_022_001_4_filtered_84,010_025_022_001_4_filtered,84,0.933333333333333,-1,NaN,NaN,6
Jotun,31,21,1,0,0,009_023_060_002_4_filtered_210,009_023_060_002_4_filtered,210,1,NaN,NaN,NaN,11
Jotun,31,22,1,0,1,010_028_022_001_4_filtered_84,010_028_022_001_4_filtered,84,0.923076923076923,0,NaN,NaN,12
Jotun,31,23,1,1,0,009_065_055_002_1_filtered_126,009_065_055_002_1_filtered,126,0.8,NaN,NaN,NaN,NaN
Jotun,31,24,1,1,1,010_018_019_001_2_filtered_84,010_018_019_001_2_filtered,84,0.866666666666667,1,NaN,NaN,NaN
Jotun,31,25,1,0,0,009_019_060_001_1_filtered_0,009_019_060_001_1_filtered,0,1,NaN,NaN,NaN,7
Jotun,31,26,1,0,1,010_028_028_001_3_filtered_210,010_028_028_001_3_filtered,210,0.933333333333333,-0.4,NaN,NaN,8
Jotun,32,1,0,0,0,009_022_055_002_2_filtered_168,009_022_055_002_2_filtered,168,0.4,NaN,1,0,NaN
Jotun,32,2,0,0,1,010_005_028_002_2_filtered_0,010_005_028_002_2_filtered,0,0.8,-0.25,1,1,NaN
Jotun,32,3,0,0,0,009_042_055_001_1_filtered_126,009_042_055_001_1_filtered,126,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,32,4,0,0,1,010_025_028_002_4_filtered_126,010_025_028_002_4_filtered,126,0.866666666666667,0,NaN,NaN,NaN
Jotun,32,5,0,0,0,009_047_060_001_1_filtered_168,009_047_060_001_1_filtered,168,1,NaN,0,0,NaN
Jotun,32,6,0,0,1,010_025_022_001_2_filtered_0,010_025_022_001_2_filtered,0,1,0.5,1,1,NaN
Jotun,32,7,0,0,0,009_042_042_001_2_filtered_168,009_042_042_001_2_filtered,168,0.733333333333333,NaN,1,1,NaN
Jotun,32,8,0,0,1,010_021_019_001_2_filtered_42,010_021_019_001_2_filtered,42,0.866666666666667,NaN,1,1,NaN
Jotun,32,9,0,0,0,009_065_055_001_1_filtered_210,009_065_055_001_1_filtered,210,0.866666666666667,NaN,1,0,NaN
Jotun,32,10,0,0,1,010_005_024_002_3_filtered_126,010_005_024_002_3_filtered,126,0.923076923076923,0,1,1,NaN
Jotun,32,11,0,0,0,009_023_068_001_4_filtered_126,009_023_068_001_4_filtered,126,0.8,NaN,0,0,NaN
Jotun,32,12,0,0,1,010_005_024_002_1_filtered_0,010_005_024_002_1_filtered,0,0.666666666666667,0,0,0,NaN
Jotun,32,13,1,0,0,009_042_042_001_2_filtered_168,009_042_042_001_2_filtered,168,0.933333333333333,NaN,NaN,NaN,7
Jotun,32,14,1,0,1,010_021_019_001_2_filtered_42,010_021_019_001_2_filtered,42,0.928571428571429,1,NaN,NaN,8
Jotun,32,15,1,1,0,009_047_060_001_2_filtered_126,009_047_060_001_2_filtered,126,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,32,16,1,1,1,010_028_019_002_2_filtered_84,010_028_019_002_2_filtered,84,0.733333333333333,-0.5,NaN,NaN,NaN
Jotun,32,17,1,0,0,009_019_060_001_1_filtered_210,009_019_060_001_1_filtered,210,0.866666666666667,NaN,NaN,NaN,9
Jotun,32,18,1,0,1,010_005_024_002_3_filtered_126,010_005_024_002_3_filtered,126,0.933333333333333,0,NaN,NaN,10
Jotun,32,19,1,0,0,009_042_042_002_1_filtered_168,009_042_042_002_1_filtered,168,0.866666666666667,NaN,NaN,NaN,1
Jotun,32,20,1,0,1,010_005_028_002_2_filtered_0,010_005_028_002_2_filtered,0,1,0,NaN,NaN,2
Jotun,32,21,1,0,0,009_065_068_001_4_filtered_168,009_065_068_001_4_filtered,168,1,NaN,NaN,NaN,11
Jotun,32,22,1,0,1,010_028_028_001_1_filtered_168,010_028_028_001_1_filtered,168,0.933333333333333,0,NaN,NaN,12
Jotun,32,23,1,0,0,009_019_042_001_4_filtered_84,009_019_042_001_4_filtered,84,1,NaN,NaN,NaN,5
Jotun,32,24,1,0,1,010_025_022_001_2_filtered_0,010_025_022_001_2_filtered,0,1,1,NaN,NaN,6
Jotun,32,25,1,1,0,009_019_068_001_4_filtered_168,009_019_068_001_4_filtered,168,0.266666666666667,NaN,NaN,NaN,NaN
Jotun,32,26,1,1,1,010_005_024_001_2_filtered_42,010_005_024_001_2_filtered,42,0.866666666666667,-0.5,NaN,NaN,NaN
Jotun,33,1,0,0,0,009_042_055_001_4_filtered_0,009_042_055_001_4_filtered,0,0.866666666666667,NaN,NaN,NaN,NaN
Jotun,33,2,0,0,1,010_018_024_001_1_filtered_126,010_018_024_001_1_filtered,126,0.8,-0.333333333333333,NaN,NaN,NaN
Jotun,33,3,0,0,0,009_022_042_001_4_filtered_84,009_022_042_001_4_filtered,84,0.6,NaN,0,0,NaN
Jotun,33,4,0,0,1,010_018_024_002_2_filtered_42,010_018_024_002_2_filtered,42,0.6,-1,0,0,NaN
Jotun,33,5,0,0,0,009_023_055_001_3_filtered_42,009_023_055_001_3_filtered,42,0.933333333333333,NaN,1,1,NaN
Jotun,33,6,0,0,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,0.933333333333333,-0.166666666666667,1,1,NaN
Jotun,33,7,0,0,0,009_023_068_001_1_filtered_84,009_023_068_001_1_filtered,84,1,NaN,0,0,NaN
Jotun,33,8,0,0,1,010_018_028_001_3_filtered_168,010_018_028_001_3_filtered,168,0.928571428571429,-0.333333333333333,1,1,NaN
Jotun,33,9,0,0,0,009_042_042_002_1_filtered_168,009_042_042_002_1_filtered,168,0.733333333333333,NaN,0,0,NaN
Jotun,33,10,0,0,1,010_018_022_002_4_filtered_126,010_018_022_002_4_filtered,126,0.866666666666667,1,1,1,NaN
Jotun,33,11,0,0,0,009_065_055_002_3_filtered_210,009_065_055_002_3_filtered,210,0.666666666666667,NaN,0,0,NaN
Jotun,33,12,0,0,1,010_028_019_001_4_filtered_42,010_028_019_001_4_filtered,42,0.928571428571429,1,1,1,NaN
Jotun,33,13,1,0,0,009_047_068_001_2_filtered_168,009_047_068_001_2_filtered,168,0.933333333333333,NaN,NaN,NaN,11
Jotun,33,14,1,0,1,010_028_019_001_4_filtered_42,010_028_019_001_4_filtered,42,1,1,NaN,NaN,12
Jotun,33,15,1,0,0,009_022_068_002_3_filtered_126,009_022_068_002_3_filtered,126,1,NaN,NaN,NaN,7
Jotun,33,16,1,0,1,010_018_028_001_3_filtered_168,010_018_028_001_3_filtered,168,1,-0.428571428571429,NaN,NaN,8
Jotun,33,17,1,0,0,009_023_055_001_3_filtered_42,009_023_055_001_3_filtered,42,0.933333333333333,NaN,NaN,NaN,5
Jotun,33,18,1,0,1,010_005_019_002_1_filtered_210,010_005_019_002_1_filtered,210,0.933333333333333,-1,NaN,NaN,6
Jotun,33,19,1,0,0,009_019_060_001_4_filtered_126,009_019_060_001_4_filtered,126,0.933333333333333,NaN,NaN,NaN,9
Jotun,33,20,1,0,1,010_018_022_002_4_filtered_126,010_018_022_002_4_filtered,126,0.866666666666667,-0.2,NaN,NaN,10
Jotun,33,21,1,1,0,009_023_042_002_3_filtered_0,009_023_042_002_3_filtered,0,0.8,NaN,NaN,NaN,NaN
Jotun,33,22,1,1,1,010_028_022_001_4_filtered_42,010_028_022_001_4_filtered,42,0.866666666666667,1,NaN,NaN,NaN
Jotun,33,23,1,1,0,009_023_068_001_4_filtered_126,009_023_068_001_4_filtered,126,0.6,NaN,NaN,NaN,NaN
Jotun,33,24,1,1,1,010_005_028_001_4_filtered_126,010_005_028_001_4_filtered,126,0.733333333333333,-1,NaN,NaN,NaN
Jotun,33,25,1,0,0,009_023_060_002_1_filtered_210,009_023_060_002_1_filtered,210,0.866666666666667,NaN,NaN,NaN,3
Jotun,33,26,1,0,1,010_018_024_001_1_filtered_210,010_018_024_001_1_filtered,210,0.8,-0.2,NaN,NaN,4
Jotun,34,1,0,0,0,009_022_042_002_1_filtered_168,009_022_042_002_1_filtered,168,0.6,NaN,0,0,NaN
Jotun,34,2,0,0,1,010_021_028_001_3_filtered_0,010_021_028_001_3_filtered,0,0.8,0,0,0,NaN
Jotun,34,3,0,0,0,009_042_055_002_3_filtered_168,009_042_055_002_3_filtered,168,0.8,NaN,1,1,NaN
Jotun,34,4,0,0,1,010_028_028_001_4_filtered_0,010_028_028_001_4_filtered,0,0.866666666666667,-0.2,1,0,NaN
Jotun,34,5,0,0,0,009_065_060_002_4_filtered_84,009_065_060_002_4_filtered,84,0.666666666666667,NaN,0,0,NaN
Jotun,34,6,0,0,1,010_025_028_002_2_filtered_84,010_025_028_002_2_filtered,84,0.933333333333333,1,1,1,NaN
Jotun,34,7,0,0,0,009_019_042_002_2_filtered_42,009_019_042_002_2_filtered,42,0.6,NaN,NaN,NaN,NaN
Jotun,34,8,0,0,1,010_021_028_001_4_filtered_84,010_021_028_001_4_filtered,84,0.866666666666667,0.666666666666667,NaN,NaN,NaN
Jotun,34,9,0,0,0,009_022_060_002_4_filtered_84,009_022_060_002_4_filtered,84,1,NaN,1,1,NaN
Jotun,34,10,0,0,1,010_028_024_002_3_filtered_168,010_028_024_002_3_filtered,168,0.933333333333333,0.333333333333333,1,1,NaN
Jotun,34,11,0,0,0,009_042_055_002_2_filtered_210,009_042_055_002_2_filtered,210,0.466666666666667,NaN,0,0,NaN
Jotun,34,12,0,0,1,010_021_019_001_2_filtered_0,010_021_019_001_2_filtered,0,0.6,-0.5,1,1,NaN
Jotun,34,13,1,1,0,009_042_068_001_4_filtered_168,009_042_068_001_4_filtered,168,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,34,14,1,1,1,010_005_019_001_4_filtered_0,010_005_019_001_4_filtered,0,1,0,NaN,NaN,NaN
Jotun,34,15,1,0,0,009_022_060_002_4_filtered_84,009_022_060_002_4_filtered,84,0.933333333333333,NaN,NaN,NaN,9
Jotun,34,16,1,0,1,010_028_024_002_3_filtered_168,010_028_024_002_3_filtered,168,0.866666666666667,0.285714285714286,NaN,NaN,10
Jotun,34,17,1,0,0,009_047_055_002_4_filtered_0,009_047_055_002_4_filtered,0,1,NaN,NaN,NaN,1
Jotun,34,18,1,0,1,010_005_024_001_4_filtered_210,010_005_024_001_4_filtered,210,0.866666666666667,0,NaN,NaN,2
Jotun,34,19,1,0,0,009_019_068_001_2_filtered_210,009_019_068_001_2_filtered,210,0.866666666666667,NaN,NaN,NaN,5
Jotun,34,20,1,0,1,010_025_028_002_2_filtered_84,010_025_028_002_2_filtered,84,1,NaN,NaN,NaN,6
Jotun,34,21,1,0,0,009_065_042_001_4_filtered_126,009_065_042_001_4_filtered,126,0.8,NaN,NaN,NaN,11
Jotun,34,22,1,0,1,010_021_019_001_2_filtered_0,010_021_019_001_2_filtered,0,0.866666666666667,1,NaN,NaN,12
Jotun,34,23,1,0,0,009_042_055_002_3_filtered_168,009_042_055_002_3_filtered,168,1,NaN,NaN,NaN,3
Jotun,34,24,1,0,1,010_021_028_001_4_filtered_0,010_021_028_001_4_filtered,0,1,-0.333333333333333,NaN,NaN,4
Jotun,34,25,1,1,0,009_023_042_002_1_filtered_168,009_023_042_002_1_filtered,168,0.866666666666667,NaN,NaN,NaN,NaN
Jotun,34,26,1,1,1,010_018_019_001_2_filtered_210,010_018_019_001_2_filtered,210,0.933333333333333,-1,NaN,NaN,NaN
Jotun,35,1,0,0,0,009_042_055_001_1_filtered_84,009_042_055_001_1_filtered,84,0.733333333333333,NaN,1,1,NaN
Jotun,35,2,0,0,1,010_028_019_001_2_filtered_42,010_028_019_001_2_filtered,42,0.866666666666667,-0.666666666666667,1,1,NaN
Jotun,35,3,0,0,0,009_022_042_002_2_filtered_126,009_022_042_002_2_filtered,126,1,NaN,NaN,NaN,NaN
Jotun,35,4,0,0,1,010_028_019_002_3_filtered_84,010_028_019_002_3_filtered,84,0.866666666666667,0,NaN,NaN,NaN
Jotun,35,5,0,0,0,009_047_068_001_1_filtered_0,009_047_068_001_1_filtered,0,0.733333333333333,NaN,0,0,NaN
Jotun,35,6,0,0,1,010_005_028_001_1_filtered_210,010_005_028_001_1_filtered,210,0.933333333333333,0.333333333333333,1,1,NaN
Jotun,35,7,0,0,0,009_022_068_001_2_filtered_210,009_022_068_001_2_filtered,210,0.533333333333333,NaN,1,1,NaN
Jotun,35,8,0,0,1,010_028_019_001_1_filtered_42,010_028_019_001_1_filtered,42,0.8,-1,1,1,NaN
Jotun,35,9,0,0,0,009_065_055_002_3_filtered_126,009_065_055_002_3_filtered,126,1,NaN,0,0,NaN
Jotun,35,10,0,0,1,010_025_019_001_2_filtered_168,010_025_019_001_2_filtered,168,1,-0.8,1,0,NaN
Jotun,35,11,0,0,0,009_065_042_001_4_filtered_84,009_065_042_001_4_filtered,84,0.933333333333333,NaN,0,0,NaN
Jotun,35,12,0,0,1,010_025_019_001_1_filtered_84,010_025_019_001_1_filtered,84,0.933333333333333,-1,0,0,NaN
Jotun,35,13,1,0,0,009_065_068_001_4_filtered_168,009_065_068_001_4_filtered,168,0.733333333333333,NaN,NaN,NaN,11
Jotun,35,14,1,0,1,010_018_028_001_2_filtered_42,010_018_028_001_2_filtered,42,0.8,-1,NaN,NaN,12
Jotun,35,15,1,0,0,009_047_068_001_3_filtered_126,009_047_068_001_3_filtered,126,0.866666666666667,NaN,NaN,NaN,5
Jotun,35,16,1,0,1,010_005_028_001_1_filtered_210,010_005_028_001_1_filtered,210,0.933333333333333,-0.333333333333333,NaN,NaN,6
Jotun,35,17,1,1,0,009_065_055_002_1_filtered_0,009_065_055_002_1_filtered,0,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,35,18,1,1,1,010_025_019_002_3_filtered_84,010_025_019_002_3_filtered,84,1,NaN,NaN,NaN,NaN
Jotun,35,19,1,1,0,009_042_055_001_2_filtered_0,009_042_055_001_2_filtered,0,1,NaN,NaN,NaN,NaN
Jotun,35,20,1,1,1,010_028_019_002_2_filtered_168,010_028_019_002_2_filtered,168,1,-0.25,NaN,NaN,NaN
Jotun,35,21,1,0,0,009_023_068_002_3_filtered_42,009_023_068_002_3_filtered,42,0.933333333333333,NaN,NaN,NaN,9
Jotun,35,22,1,0,1,010_028_028_001_1_filtered_168,010_028_028_001_1_filtered,168,0.866666666666667,-0.75,NaN,NaN,10
Jotun,35,23,1,0,0,009_042_055_001_1_filtered_84,009_042_055_001_1_filtered,84,1,NaN,NaN,NaN,1
Jotun,35,24,1,0,1,010_028_019_001_2_filtered_42,010_028_019_001_2_filtered,42,0.928571428571429,1,NaN,NaN,2
Jotun,35,25,1,0,0,009_022_068_001_2_filtered_210,009_022_068_001_2_filtered,210,1,NaN,NaN,NaN,7
Jotun,35,26,1,0,1,010_028_019_001_1_filtered_42,010_028_019_001_1_filtered,42,1,0,NaN,NaN,8
Jotun,36,1,0,0,0,009_047_055_001_2_filtered_0,009_047_055_001_2_filtered,0,0.666666666666667,NaN,NaN,NaN,NaN
Jotun,36,2,0,0,1,010_028_028_001_3_filtered_210,010_028_028_001_3_filtered,210,0.933333333333333,-0.333333333333333,NaN,NaN,NaN
Jotun,36,3,0,0,0,009_022_068_002_2_filtered_0,009_022_068_002_2_filtered,0,0.8,NaN,NaN,NaN,NaN
Jotun,36,4,0,0,1,010_005_024_002_1_filtered_84,010_005_024_002_1_filtered,84,0.733333333333333,-0.666666666666667,NaN,NaN,NaN
Jotun,36,5,0,0,0,009_023_060_002_2_filtered_42,009_023_060_002_2_filtered,42,0.866666666666667,NaN,0,0,NaN
Jotun,36,6,0,0,1,010_018_028_002_2_filtered_0,010_018_028_002_2_filtered,0,0.923076923076923,-0.25,NaN,NaN,NaN
Jotun,36,7,0,0,0,009_022_055_001_4_filtered_0,009_022_055_001_4_filtered,0,0.866666666666667,NaN,NaN,NaN,NaN
Jotun,36,8,0,0,1,010_018_024_002_3_filtered_168,010_018_024_002_3_filtered,168,0.928571428571429,-0.2,NaN,NaN,NaN
Jotun,36,9,0,0,0,009_042_055_001_2_filtered_126,009_042_055_001_2_filtered,126,0.8,NaN,NaN,NaN,NaN
Jotun,36,10,0,0,1,010_018_028_001_3_filtered_168,010_018_028_001_3_filtered,168,1,1,NaN,NaN,NaN
Jotun,36,11,0,0,0,009_042_060_001_1_filtered_126,009_042_060_001_1_filtered,126,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,36,12,0,0,1,010_028_022_001_1_filtered_168,010_028_022_001_1_filtered,168,0.933333333333333,-1,NaN,NaN,NaN
Jotun,36,13,1,0,0,009_019_060_002_4_filtered_0,009_019_060_002_4_filtered,0,0,NaN,NaN,NaN,5
Jotun,37,1,0,0,0,009_022_042_002_4_filtered_210,009_022_042_002_4_filtered,210,0.733333333333333,NaN,1,1,NaN
Jotun,37,2,0,0,1,010_005_019_002_1_filtered_0,010_005_019_002_1_filtered,0,0.933333333333333,1,0,0,NaN
Jotun,37,3,0,0,0,009_065_042_002_4_filtered_84,009_065_042_002_4_filtered,84,0.933333333333333,NaN,0,0,NaN
Jotun,37,4,0,0,1,010_028_024_001_1_filtered_42,010_028_024_001_1_filtered,42,0.923076923076923,1,1,1,NaN
Jotun,37,5,0,0,0,009_047_042_001_1_filtered_126,009_047_042_001_1_filtered,126,0.666666666666667,NaN,1,1,NaN
Jotun,37,6,0,0,1,010_025_019_002_4_filtered_84,010_025_019_002_4_filtered,84,1,0,0,0,NaN
Jotun,37,7,0,0,0,009_065_042_002_4_filtered_168,009_065_042_002_4_filtered,168,0.733333333333333,NaN,0,0,NaN
Jotun,37,8,0,0,1,010_018_019_001_1_filtered_84,010_018_019_001_1_filtered,84,1,0.333333333333333,0,0,NaN
Jotun,37,9,0,0,0,009_019_042_001_3_filtered_126,009_019_042_001_3_filtered,126,0.666666666666667,NaN,1,1,NaN
Jotun,37,10,0,0,1,010_018_019_001_4_filtered_42,010_018_019_001_4_filtered,42,0.857142857142857,0,1,1,NaN
Jotun,37,11,0,0,0,009_019_068_002_3_filtered_168,009_019_068_002_3_filtered,168,0.666666666666667,NaN,NaN,NaN,NaN
Jotun,37,12,0,0,1,010_005_024_001_2_filtered_42,010_005_024_001_2_filtered,42,0.8,0.5,NaN,NaN,NaN
Jotun,37,13,1,0,0,009_019_042_001_3_filtered_126,009_019_042_001_3_filtered,126,0.866666666666667,NaN,NaN,NaN,9
Jotun,37,14,1,0,1,010_018_019_001_4_filtered_42,010_018_019_001_4_filtered,42,0.866666666666667,0.666666666666667,NaN,NaN,10
Jotun,37,15,1,1,0,009_022_060_002_3_filtered_210,009_022_060_002_3_filtered,210,0.8,NaN,NaN,NaN,NaN
Jotun,37,16,1,1,1,010_005_022_002_4_filtered_168,010_005_022_002_4_filtered,168,0.8,-0.333333333333333,NaN,NaN,NaN
Jotun,37,17,1,0,0,009_019_068_001_1_filtered_0,009_019_068_001_1_filtered,0,0.933333333333333,NaN,NaN,NaN,3
Jotun,37,18,1,0,1,010_028_024_001_1_filtered_42,010_028_024_001_1_filtered,42,1,0.333333333333333,NaN,NaN,4
Jotun,37,19,1,0,0,009_019_068_001_3_filtered_0,009_019_068_001_3_filtered,0,1,NaN,NaN,NaN,7
Jotun,37,20,1,0,1,010_025_028_001_2_filtered_42,010_025_028_001_2_filtered,42,0.928571428571429,0,NaN,NaN,8
Jotun,37,21,1,1,0,009_042_042_001_1_filtered_168,009_042_042_001_1_filtered,168,0.733333333333333,NaN,NaN,NaN,NaN
Jotun,37,22,1,1,1,010_028_028_001_4_filtered_84,010_028_028_001_4_filtered,84,0.866666666666667,0.333333333333333,NaN,NaN,NaN
Jotun,37,23,1,0,0,009_022_042_002_4_filtered_210,009_022_042_002_4_filtered,210,0.8,NaN,NaN,NaN,1
Jotun,37,24,1,0,1,010_028_022_002_1_filtered_84,010_028_022_002_1_filtered,84,1,-1,NaN,NaN,2
Jotun,37,25,1,0,0,009_047_042_001_1_filtered_126,009_047_042_001_1_filtered,126,0.8,NaN,NaN,NaN,5
Jotun,37,26,1,0,1,010_021_019_001_3_filtered_210,010_021_019_001_3_filtered,210,1,1,NaN,NaN,6
Jotun,38,1,0,0,0,009_023_060_002_4_filtered_168,009_023_060_002_4_filtered,168,0.866666666666667,NaN,NaN,NaN,NaN
Jotun,38,2,0,0,1,010_018_024_002_1_filtered_210,010_018_024_002_1_filtered,210,0.933333333333333,0,NaN,NaN,NaN
Jotun,38,3,0,0,0,009_065_060_001_3_filtered_126,009_065_060_001_3_filtered,126,0.733333333333333,NaN,1,1,NaN
Jotun,38,4,0,0,1,010_005_024_002_1_filtered_210,010_005_024_002_1_filtered,210,0.8,-1,1,0,NaN
Jotun,38,5,0,0,0,009_022_042_001_1_filtered_0,009_022_042_001_1_filtered,0,0.533333333333333,NaN,0,0,NaN
Jotun,38,6,0,0,1,010_018_028_002_4_filtered_0,010_018_028_002_4_filtered,0,0.666666666666667,0,1,1,NaN
Jotun,38,7,0,0,0,009_047_060_002_3_filtered_42,009_047_060_002_3_filtered,42,0.6,NaN,0,0,NaN
Jotun,38,8,0,0,1,010_018_024_001_1_filtered_126,010_018_024_001_1_filtered,126,0.866666666666667,1,0,0,NaN
Jotun,38,9,0,0,0,009_019_068_001_3_filtered_84,009_019_068_001_3_filtered,84,0.866666666666667,NaN,0,0,NaN
Jotun,38,10,0,0,1,010_005_019_002_4_filtered_126,010_005_019_002_4_filtered,126,0.933333333333333,0,1,1,NaN
Jotun,38,11,0,0,0,009_019_042_002_1_filtered_210,009_019_042_002_1_filtered,210,0.8,NaN,1,1,NaN
Jotun,38,12,0,0,1,010_005_022_002_1_filtered_84,010_005_022_002_1_filtered,84,1,0.5,1,1,NaN
Jotun,38,13,1,1,0,009_042_055_002_2_filtered_0,009_042_055_002_2_filtered,0,0.666666666666667,NaN,NaN,NaN,NaN
Jotun,38,14,1,1,1,010_018_022_001_1_filtered_210,010_018_022_001_1_filtered,210,0.933333333333333,-0.333333333333333,NaN,NaN,NaN
Jotun,38,15,1,0,0,009_019_042_001_4_filtered_210,009_019_042_001_4_filtered,210,0.8,NaN,NaN,NaN,9
Jotun,38,16,1,0,1,010_005_019_002_4_filtered_126,010_005_019_002_4_filtered,126,0.866666666666667,0,NaN,NaN,10
Jotun,38,17,1,1,0,009_047_055_001_4_filtered_42,009_047_055_001_4_filtered,42,0.866666666666667,NaN,NaN,NaN,NaN
